Date,Real Yield
1889.06,0.02038309729962599
1889.07,-0.016807559957683803
1889.08,0.016672786151809966
1889.09,0.014935839259103868
1889.1,-0.01476052188552167
1889.11,-0.005820006922810924
1889.12,-0.014288539927587308
1890.01,0.039967671657939075
1890.02,-0.007706301068656697
1890.03,-0.004046574770259036
1890.04,0.024234693877550947
1890.05,0.03306190624048387
1890.06,-0.003831894114295653
1890.07,-0.0038591928367171795
1890.08,-0.05495342530688305
1890.09,-0.024759151221204458
1890.1,-0.04150385807037289
1890.11,-0.046601033262633276
1890.12,-0.019369057509461933
1891.01,0.06879364723583759
1891.02,0.003940202429780245
1891.03,-0.0262413777339489
1891.04,0.024796347009854884
1891.05,0.011536846822507602
1891.06,0.007475411427334114
1891.07,-0.0005088938155589015
1891.08,0.03726170581006196
1891.09,0.09808908976859895
1891.1,0.0034396497811131957
1891.11,0.0009513751078882877
1891.12,0.03386497667458857
1892.01,0.04829125947183813
1892.02,0.005185956911894829
1892.03,0.04118613364352547
1892.04,0.015089359238247599
1892.05,0.0034156193895870726
1892.06,-0.0019263092853889613
1892.07,-0.02283147397407281
1892.08,0.004725894366771474
1892.09,-0.021337431055233662
1892.1,0.023601615240980377
1892.11,-0.02523831571688624
1892.12,-0.01950802620430416
1893.01,-0.015075070221285517
1893.02,-0.025861824139212553
1893.03,-0.008987138924505476
1893.04,0.0161644004121207
1893.05,-0.07291465625593757
1893.06,-0.018669495860918147
1893.07,-0.06451415816037309
1893.08,0.021228409245508686
1893.09,0.03351838347749054
1893.1,0.020973728179789337
1893.11,0.04718099626324552
1893.12,-0.017245956328028462
1894.01,0.011561433742234582
1894.02,0.032797307603812866
1894.03,0.06396056017355338
1894.04,0.017619961961505545
1894.05,-0.03278056412041641
1894.06,-0.009220080994274685
1894.07,-0.01629222914972415
1894.08,0.012637333768339629
1894.09,0.005856614223542375
1894.1,0.0005893094864736631
1894.11,0.004095622119815669
1894.12,0.00921164874021571
1895.01,-0.007543593251253789
1895.02,-0.010006668538537062
1895.03,0.004077167859984089
1895.04,0.0033804694818324135
1895.05,0.044114487713391125
1895.06,0.009292206640133577
1895.07,0.02151262693822173
1895.08,0.03234795309383778
1895.09,0.00963441731130722
1895.1,-0.011131593506588107
1895.11,-0.030203818369453128
1895.12,-0.04190305090270488
1896.01,0.006239239236665542
1896.02,0.060783727904088765
1896.03,-0.012162985480478164
1896.04,0.02749312641161915
1896.05,0.013852437472165094
1896.06,0.0002621586715859012
1896.07,-0.06101530986431972
1896.08,-0.052921506717600944
1896.09,0.056286040148971234
1896.1,-0.00393471125232258
1896.11,0.04121009876540388
1896.12,-0.03297517799562855
1897.01,0.03296608288332591
1897.02,-0.0058901562393703834
1897.03,0.005972296764910826
1897.04,-0.012868844098178312
1897.05,0.02382798591718395
1897.06,0.050081508013041336
1897.07,0.04785971581898956
1897.08,0.021874650760588334
1897.09,0.021900308268535357
1897.1,-0.015189240910740243
1897.11,-0.032043903091955546
1897.12,0.02466327108092811
1898.01,0.030471221599079574
1898.02,-0.012968780932962143
1898.03,-0.041859125801299635
1898.04,-0.013799851768193807
1898.05,-0.0012407608998225607
1898.06,0.11531365778225026
1898.07,0.021439957010686163
1898.08,0.040458184543820004
1898.09,0.0011918204053363523
1898.1,-0.017729699632076882
1898.11,0.03611591174538282
1898.12,0.05002121959387791
1899.01,0.07885838767272162
1899.02,0.012059221107908576
1899.03,0.016899793234944793
1899.04,0.0014326833104948114
1899.05,-0.03892646269457882
1899.06,-0.03276311195782694
1899.07,0.023713669203551727
1899.08,0.014835152063586638
1899.09,-0.04524769865448242
1899.1,-0.014258610798446618
1899.11,0.009199707398140045
1899.12,-0.07643245422628264
1900.01,0.016260348020260423
1900.02,0.008933262100775038
1900.03,0.011146577713982723
1900.04,0.01593412684814701
1900.05,-0.02066789015647265
1900.06,-0.014196842763331953
1900.07,-0.008462629772088023
1900.08,0.029954436803821042
1900.09,-0.031490081972007436
1900.1,0.05295179179212994
1900.11,0.08196456908239369
1900.12,0.07707586157435788
1901.01,0.019963713853368793
1901.02,0.04176351446288003
1901.03,0.039246445352556864
1901.04,0.10074859933566883
1901.05,-0.04704491949317305
1901.06,0.1026511173680341
1901.07,-0.07544547420228301
1901.08,0.004602354178060012
1901.09,-0.01382876485141428
1901.1,-0.007913506110408747
1901.11,0.012467007888589624
1901.12,-0.024447466385737728
1902.01,0.03698115155077692
1902.02,0.01189399042847315
1902.03,0.00449844024539146
1902.04,0.025012757640502373
1902.05,-0.010902413241564483
1902.06,-0.014247443932689303
1902.07,0.025749128943948117
1902.08,0.04190514743333243
1902.09,-0.006303888736482657
1902.1,-0.09160399217620946
1902.11,-0.002760414090541039
1902.12,-0.03049927033725032
1903.01,0.042647937133968465
1903.02,-0.002607549551221141
1903.03,-0.003033392542179795
1903.04,-0.037221154050888994
1903.05,0.0071650328960734515
1903.06,-0.05131701119092992
1903.07,-0.04180406847894606
1903.08,-0.027801805917950125
1903.09,-0.03090831412148565
1903.1,-0.016589381180566024
1903.11,0.019617412508745165
1903.12,0.05061771482677167
1904.01,-0.002306350366236154
1904.02,-0.044406499672611496
1904.03,0.012616834172924916
1904.04,0.040697492244607884
1904.05,0.006222879713407779
1904.06,0.005762731891763879
1904.07,0.04549014110354405
1904.08,0.025745853438447854
1904.09,0.035860502407082086
1904.1,0.06214854574299313
1904.11,0.03370453821158912
1904.12,0.012923234795939634
1905.01,0.024899439232179587
1905.02,0.04685772201552892
1905.03,0.04298853638929193
1905.04,-0.009202608138562595
1905.05,-0.03516562832473972
1905.06,0.014865481076151349
1905.07,0.03441770885224112
1905.08,0.028343696683536476
1905.09,0.01772924540902386
1905.1,0.016993160888407126
1905.11,-0.013708513031295725
1905.12,0.016081061313036098
1906.01,0.037426385782467556
1906.02,-0.004186586336662223
1906.03,-0.02146068155295587
1906.04,-0.010476198399422784
1906.05,-0.03406921662153956
1906.06,0.01634250474383297
1906.07,0.011194395911115141
1906.08,0.053049164489443405
1906.09,0.02255436552339358
1906.1,-0.04767784390208249
1906.11,0.012896463197673671
1906.12,-0.016219984147040612
1907.01,-0.014490851902972878
1907.02,-0.04811693260290174
1907.03,-0.08458547427233504
1907.04,0.008895504580826556
1907.05,-0.05039525327147653
1907.06,-0.03760645050512433
1907.07,0.042598844205987245
1907.08,-0.0702163527163527
1907.09,-0.005814326586272351
1907.1,-0.11238337068741833
1907.11,-0.012858622130264206
1907.12,0.07962802273411301
1908.01,0.05939031054039827
1908.02,-0.020317567058567982
1908.03,0.046125005513651895
1908.04,0.04718548956027603
1908.05,0.05849060121793132
1908.06,0.0058917678219758286
1908.07,0.02976346447841948
1908.08,0.047098986230342275
1908.09,-0.006713917232971845
1908.1,0.005460721707138435
1908.11,0.060159752393310534
1908.12,0.015574499756382872
1909.01,0.017707652359318208
1909.02,-0.035072589153874
1909.03,0.017466707433075178
1909.04,0.026999983321858816
1909.05,0.026322035852874202
1909.06,0.010943149503598327
1909.07,0.01783450704225325
1909.08,0.017394288305407683
1909.09,-0.005405530029997932
1909.1,-0.01204265666453124
1909.11,-0.01088311212642692
1909.12,0.0057096622652401535
1910.01,-0.0082890561137155
1910.02,-0.031899127963942765
1910.03,0.009105893698838555
1910.04,-0.02936084197969598
1910.05,0.006213382761675069
1910.06,-0.03479589553717509
1910.07,-0.04613683480870974
1910.08,0.038583774447548944
1910.09,0.02097777320569917
1910.1,0.08186843091879614
1910.11,0.023712378986095753
1910.12,-0.023599151786332522
1911.01,0.028534491150486632
1911.02,0.053876683497938234
1911.03,-0.01786813861833498
1911.04,0.03239484101371404
1911.05,0.025683229060575213
1911.06,0.02409252156611211
1911.07,-0.010770702101561173
1911.08,-0.07325955718322114
1911.09,-0.05974904791840526
1911.1,0.010258602901495353
1911.11,0.05528363349090137
1911.12,0.019284365487234237
1912.01,-0.005030632374278448
1912.02,-0.014635962430607937
1912.03,0.012207592292512968
1912.04,0.004968959039229495
1912.05,0.003082160145651827
1912.06,0.01403494830812429
1912.07,0.00517835645603326
1912.08,0.016959080915360355
1912.09,-0.0006277319326598897
1912.1,0.002022246065513657
1912.11,-0.00707471653339343
1912.12,-0.0222535963150956
1913.01,-0.013855632312445663
1913.02,-0.03102456216060708
1913.03,-0.01440660788486878
1913.04,0.003414262074671443
1913.05,-0.012597595345340641
1913.06,-0.05505718318785512
1913.07,0.008169218899516231
1913.08,0.03146519804151342
1913.09,0.00406211283531161
1913.1,-0.02681037443689687
1913.11,-0.03010405472592724
1913.12,0.01372046599301604
1914.01,0.04577396767655137
1914.02,0.027994644462022985
1914.03,-0.014210472605224848
1914.04,-0.009358816470885718
1914.05,0.0006353899012070778
1914.06,-0.00028341470685199713
1914.07,-0.05996848894270214
1914.08,-0.014833537581699276
1914.09,0.004720052083333334
1914.1,0.014566788710121022
1914.11,-0.005192376429738527
1914.12,-0.02873128830740222
1915.01,0.022375131870930254
1915.02,0.0012590696539763633
1915.03,0.04075735544560399
1915.04,0.06887779171629904
1915.05,-0.028564868368529863
1915.06,0.015725812760098875
1915.07,0.000698536033937722
1915.08,0.04670542435727806
1915.09,0.0412394898424858
1915.1,0.04898492208775507
1915.11,0.028743122578731066
1915.12,0.005894052387281509
1916.01,-0.021348906863732503
1916.02,-0.009842062188359353
1916.03,-0.008550606103709196
1916.04,-0.015887624052484194
1916.05,0.016851591600826485
1916.06,0.0047666341659057965
1916.07,-0.009322258336342683
1916.08,0.0029700040556688134
1916.09,0.02664712708242779
1916.1,0.017238917179540496
1916.11,0.00973651969726054
1916.12,-0.04366931547518525
1917.01,-0.026845409653291363
1917.02,-0.0746474569269278
1917.03,0.03631118910232397
1917.04,-0.05645801390061862
1917.05,-0.043125771830969925
1917.06,0.010380288118994
1917.07,-0.006434291584446716
1917.08,-0.03819072231898467
1917.09,-0.06279011181336931
1917.1,-0.06094771461925274
1917.11,-0.07529356060606075
1917.12,-0.0397358893789764
1918.01,0.045432983873160714
1918.02,0.030719152587500256
1918.03,-0.005634826142901423
1918.04,-0.016051749881915413
1918.05,0.01771893943562579
1918.06,-0.005232663174239912
1918.07,-0.011770001830924245
1918.08,-0.0036349455984314126
1918.09,-0.017653190122906177
1918.1,0.029149863436846953
1918.11,0.012568757856871806
1918.12,-0.025719050923215834
1919.01,-0.000313190357171686
1919.02,0.02836801027562534
1919.03,0.023637432243392938
1919.04,0.020219232237803194
1919.05,0.061617773942099226
1919.06,0.03173232768899081
1919.07,0.007692214969146316
1919.08,-0.07800181295735722
1919.09,0.015071341531730453
1919.1,0.038356401992552455
1919.11,-0.04571351550000403
1919.12,-0.04497056786815332
1920.01,-0.025620118319824713
1920.02,-0.08666246746160564
1920.03,0.06454980220415032
1920.04,-0.03232109656684053
1920.05,-0.07104545623896637
1920.06,-0.02600308733585448
1920.07,0.008999383421396709
1920.08,-0.009860078594902753
1920.09,0.056512408323859314
1920.1,0.011730458317004384
1920.11,-0.040266529508280836
1920.12,-0.06455966282239321
1921.01,0.07196119376118326
1921.02,0.031268891371301705
1921.03,-0.01414467033338403
1921.04,0.021407478381736355
1921.05,0.05940205988834705
1921.06,-0.06865874279071717
1921.07,-0.0025501180197407833
1921.08,-0.006092233816494001
1921.09,0.042475155935082665
1921.1,0.019440360602434256
1921.11,0.06526649622844061
1921.12,0.04663975624381939
1922.01,0.02756735831596049
1922.02,0.02714904146314604
1922.03,0.055046272409355494
1922.04,0.06556212566133815
1922.05,0.04367400481403777
1922.06,-0.004595626065100307
1922.07,0.005896387953244171
1922.08,0.05475958939807094
1922.09,0.03062354010051683
1922.1,0.020469784081230336
1922.11,-0.05054294351257087
1922.12,-0.003335892248630827
1923.01,0.024492359148363403
1923.02,0.04730600421348294
1923.03,0.020714871222925247
1923.04,-0.03597310333710112
1923.05,-0.04227100945959083
1923.06,-0.03852489756617251
1923.07,-0.03941674250189548
1923.08,0.01622349932899806
1923.09,0.005691095575530245
1923.1,-0.014953202820475367
1923.11,0.035211378581829746
1923.12,0.03902300760634637
1924.01,0.037766469306524095
1924.02,0.015380636549274775
1924.03,-0.008305333156914833
1924.04,-0.0119796146044624
1924.05,0.0017667314859830347
1924.06,0.02410456919042161
1924.07,0.045230013703674514
1924.08,0.04526173566383877
1924.09,-0.010517666883608561
1924.1,-0.013721542360516623
1924.11,0.06059960229450426
1924.12,0.05236091380798494
1925.01,0.04570373705649758
1925.02,0.01873038295542971
1925.03,-0.027358909989641873
1925.04,-0.00024083082425876024
1925.05,0.030618456571204242
1925.06,0.0107111325959506
1925.07,0.020512817902648302
1925.08,0.017834254254254337
1925.09,0.027364658750844647
1925.1,0.03716181209791357
1925.11,0.01798303256560145
1925.12,0.026003782245447724
1926.01,0.019250772432257587
1926.02,0.0056260158289944415
1926.03,-0.058247763720726736
1926.04,-0.02879974020921467
1926.05,0.017221356547551595
1926.06,0.057934854218775284
1926.07,0.05833246626884682
1926.08,0.04978655010025439
1926.09,0.013618559761852264
1926.1,-0.02375609532867616
1926.11,0.011645329462173365
1926.12,0.027006920016568067
1927.01,0.00901342731697868
1927.02,0.029552130484549122
1927.03,0.025508364477187753
1927.04,0.02871636417787174
1927.05,0.03263779554628021
1927.06,0.005500172778067827
1927.07,0.04392150493952288
1927.08,0.06320692594124568
1927.09,0.05434956249775196
1927.1,-0.01722673034067973
1927.11,0.03242231518879927
1927.12,0.02712172567051046
1928.01,0.007701405674056373
1928.02,0.003345096403102177
1928.03,0.05730245605154649
1928.04,0.06643594948924336
1928.05,0.028281151902022295
1928.06,-0.03988970059217487
1928.07,0.010912778055842943
1928.08,0.035827652366708776
1928.09,0.061167106747834
1928.1,0.029471816313998755
1928.11,0.07064007741479537
1928.12,0.012833394289793215
1929.01,0.07674890111767738
1929.02,0.00813044445453173
1929.03,0.02647669972201155
1929.04,0.0029175201213436533
1929.05,0.011983708284462226
1929.06,0.016036180356789734
1929.07,0.07920251907937519
1929.08,0.059456773302474994
1929.09,0.042369772041367076
1929.1,-0.10292240762998817
1929.11,-0.2608501370231142
1929.12,0.049667375411058146
1930.01,0.02414504123288234
1930.02,0.07240475926387162
1930.03,0.047236816132452085
1930.04,0.06042194398052471
1930.05,-0.05074647936286089
1930.06,-0.09195981255064277
1930.07,-0.0057236173819359415
1930.08,-0.002922663755997065
1930.09,-0.00258216398294027
1930.1,-0.12785648195256452
1930.11,-0.06197967997238962
1930.12,-0.04413252140653913
1931.01,0.048304014177718534
1931.02,0.09467554011451632
1931.03,0.03018782053833258
1931.04,-0.08455909351206886
1931.05,-0.0793471244240564
1931.06,-0.013873273404592684
1931.07,0.03832153627048638
1931.08,-0.024771366856270755
1931.09,-0.13718895787849866
1931.1,-0.1208599671525657
1931.11,0.03413331897701943
1931.12,-0.17402026302181356
1932.01,0.012008209452664963
1932.02,0.013394299256953936
1932.03,0.018279792918876693
1932.04,-0.2247744933169302
1932.05,-0.0994172107839211
1932.06,-0.11640544025940572
1932.07,0.06084839754453356
1932.08,0.5208415550483806
1932.09,0.11098320509776616
1932.1,-0.12505754455632645
1932.11,0.003895584460430256
1932.12,-0.019130082807145673
1933.01,0.061525162191945405
1933.02,-0.09806113819693535
1933.03,0.011198537542357764
1933.04,0.11174452005488669
1933.05,0.2918356123962257
1933.06,0.16591045936655643
1933.07,0.0512945861832086
1933.08,-0.05347178350042544
1933.09,-0.0048510581818417935
1933.1,-0.09342679559378066
1933.11,0.02787552150808185
1933.12,0.023105102628950283
1934.01,0.0606566505335105
1934.02,0.06918019811456967
1934.03,-0.04780332267340483
1934.04,0.020142713044249284
1934.05,-0.09787499113187184
1934.06,0.009420921056333208
1934.07,-0.043360787746542534
1934.08,-0.0349800903953491
1934.09,-0.03432666769063814
1934.1,0.019522797471586698
1934.11,0.03200180147356492
1934.12,0.018082771418520372
1935.01,-0.010656206327023087
1935.02,-0.03314019224860335
1935.03,-0.059015410119991826
1935.04,0.07123911713896236
1935.05,0.08232899394902059
1935.06,0.0491481743687394
1935.07,0.05581442100119384
1935.08,0.07083049454746647
1935.09,0.02426637637617171
1935.1,0.029847092878738025
1935.11,0.0889721599137845
1935.12,0.0030035787321063393
1936.01,0.05812170067056654
1936.02,0.06021920535975923
1936.03,0.031564577050456046
1936.04,0.004239415405492997
1936.05,-0.049937074452253954
1936.06,0.03814847666341284
1936.07,0.05465634483511158
1936.08,0.0157358043915232
1936.09,0.014509340886918156
1936.1,0.055527029809893186
1936.11,0.031107324970396498
1936.12,-0.013764107163116416
1937.01,0.02721269671474676
1937.02,0.0329673681574719
1937.03,-0.004683891068331792
1937.04,-0.06245572497645468
1937.05,-0.04715992352412115
1937.06,-0.033062758213653336
1937.07,0.05626343131151942
1937.08,0.014208793261970729
1937.09,-0.14299134883243197
1937.1,-0.14014873322316895
1937.11,-0.07577989194386076
1937.12,-0.00318898449428169
1938.01,0.046616306896398826
1938.02,-0.011011784507279257
1938.03,-0.05981862972490467
1938.04,-0.04103256946489428
1938.05,0.022547195129418007
1938.06,0.029085922416167816
1938.07,0.2036812516737296
1938.08,0.010367390479072734
1938.09,-0.04081061928547977
1938.1,0.12332086341427843
1938.11,0.0043362145091435916
1938.12,-0.025725121986659747
1939.01,-0.011550199227738287
1939.02,0.002608915109847598
1939.03,0.0026909925625070077
1939.04,-0.11554711274381779
1939.05,0.040842626287915844
1939.06,0.021673539323464525
1939.07,0.028339807225207216
1939.08,-0.010545813741581981
1939.09,0.0866958084109106
1939.1,0.021142451869446306
1939.11,-0.01388312745116042
1939.12,-0.019501207719450932
1940.01,0.005717804683201128
1940.02,-0.00932695802942949
1940.03,-0.0014073265846316048
1940.04,0.01420055163150119
1940.05,-0.13266710118351585
1940.06,-0.08689201449936698
1940.07,0.04594896876859128
1940.08,0.026440408275922842
1940.09,0.047409292974009996
1940.1,0.014610817064834657
1940.11,0.028384164266018308
1940.12,-0.04248283040477747
1941.01,0.007217921330614895
1941.02,-0.05685763233642749
1941.03,0.004676899452855615
1941.04,-0.03202381614320576
1941.05,-0.022509290313181135
1941.06,0.01976375044480887
1941.07,0.05686086784584415
1941.08,-0.012544550591854959
1941.09,-0.004649040565819311
1941.1,-0.046625101158003106
1941.11,-0.04670032700439396
1941.12,-0.06437880566629037
1942.01,0.012983715188067211
1942.02,-0.030774019734940674
1942.03,-0.05912672951086112
1942.04,-0.04028991473276879
1942.05,0.00610957273307678
1942.06,0.05704400297319419
1942.07,0.037127548075181024
1942.08,-0.0056684781784995765
1942.09,0.016429680137479717
1942.1,0.0663278647309721
1942.11,0.015326070571259696
1942.12,0.004495995504604462
1943.01,0.06474676094421934
1943.02,0.06406413065077221
1943.03,0.021926803242526195
1943.04,0.025843020157219797
1943.05,0.037531730954775466
1943.06,0.02172526163848122
1943.07,0.030530622234555063
1943.08,-0.03966258738952783
1943.09,0.019595350815739723
1943.1,-0.004942178088221722
1943.11,-0.0418341971494884
1943.12,0.017667178704948237
1944.01,0.036543136746105154
1944.02,-0.0023849616775826017
1944.03,0.03230735562936062
1944.04,-0.01860173581356582
1944.05,0.021977789186690588
1944.06,0.04530161034572931
1944.07,0.024308735551047386
1944.08,-0.010473652895374178
1944.09,-0.012160638390146604
1944.1,0.02873433907516028
1944.11,-0.002811173639819438
1944.12,0.020171441388918875
1945.01,0.03374512752826051
1945.02,0.03722381893933497
1945.03,0.00317112995461696
1945.04,0.02891881208094628
1945.05,0.03567224694445093
1945.06,0.010557162637266934
1945.07,-0.016859751515714165
1945.08,0.007072919588443723
1945.09,0.07157741440023958
1945.1,0.045000000000000075
1945.11,0.035954972257789146
1945.12,0.01460445131915675
1946.01,0.04289834485106525
1946.02,0.011420093071408536
1946.03,-0.03725359456444191
1946.04,0.06171260926869923
1946.05,-0.0002430668025522804
1946.06,-0.013993792831198447
1946.07,-0.07934129757736162
1946.08,-0.035575694520048266
1946.09,-0.15200541516603264
1946.1,-0.03739297762922693
1946.11,-0.023456624112185603
1946.12,0.024281949442249956
1947.01,0.009195753933438843
1947.02,0.04257015880000671
1947.03,-0.05407354402775988
1947.04,-0.032753623344899535
1947.05,-0.013469150140425271
1947.06,0.03443130512286564
1947.07,0.05716378105736937
1947.08,-0.02852441152914248
1947.09,-0.04267848704425462
1947.1,0.03024736903518587
1947.11,-0.01143586004669556
1947.12,-0.023678752011869655
1948.01,-0.02105761748735513
1948.02,-0.03612889675981056
1948.03,0.023471898471898775
1948.04,0.0634230965113316
1948.05,0.04869939207089634
1948.06,0.03705428664256148
1948.07,-0.03143622217392274
1948.08,-0.028681507375789284
1948.09,-0.006692092491513038
1948.1,0.03607546245779856
1948.11,-0.04282515926727442
1948.12,0.0026840581899793504
1949.01,0.020540868804889405
1949.02,-0.02489569277948163
1949.03,0.01495598127999179
1949.04,3.9415188797617406e-05
1949.05,0.0024589893401167733
1949.06,-0.052674118051862756
1949.07,0.0712622467771644
1949.08,0.037187145031408034
1949.09,0.014436621954162836
1949.1,0.04010880631798307
1949.11,0.015309881899092048
1949.12,0.041135923108100235
1950.01,0.03057634995817979
1950.02,0.025166652438560037
1950.03,0.009482644237745873
1950.04,0.033754033074441234
1950.05,0.03464877120883927
1950.06,0.01733512203974994
1950.07,-0.078155286939899
1950.08,0.057504404015649796
1950.09,0.0368345547112662
1950.1,0.03871156174480308
1950.11,-7.213448109495355e-05
1950.12,-0.009783348334258746
1951.01,0.06285293425221836
1951.02,0.03083307686667765
1951.03,-0.014772899950705382
1951.04,0.019236570180389417
1951.05,0.002470738093295553
1951.06,-0.011295378778501067
1951.07,0.023510709654461878
